timestamp,sensor_timestamp,Temp_C,Humidity_pct,Gas_AQI,Light_Lux,Motion_Detected,state_label,risk,risk_score,scenario_id,scenario,cluster_id,gas_pred,temp_pred,trend,raw_trend,spatial_risk,anomaly_score,is_anomaly,guard_risk_class,guard_scenario_class,guard_scenario_label,guard_confidence,reward,fan,alarm,servo,buzzer,rgb_led,action_id
2026-05-18 16:42:30,2026-05-02 00:04:30,33.5,38.1,156.16,3057.57,0,Dangerous,Critical,80.0,2,Chemical,1,0.7709,0.6223,-0.0562,-0.003611,0.8095,0.0,False,1,1,Crowded,0.8235,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:42:40,2026-05-02 00:04:40,33.5,38.1,157.33,2838.81,0,Dangerous,Critical,80.0,2,Chemical,1,0.78,0.6223,-0.058,-0.003732,0.8127,0.0,False,1,1,Crowded,0.8235,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:42:50,2026-05-02 00:04:50,33.5,38.1,158.22,2726.77,0,Dangerous,Critical,80.0,2,Chemical,1,0.787,0.6223,-0.0593,-0.003818,0.815,0.0,False,1,1,Crowded,0.8235,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:43:00,2026-05-02 00:05:00,33.5,38.1,159.11,2669.03,0,Dangerous,Critical,80.0,2,Chemical,1,0.794,0.6223,-0.0605,-0.003899,0.8171,0.0,False,1,1,Crowded,0.8235,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:43:10,2026-05-02 00:05:10,33.4,38.1,159.94,3325.24,0,Dangerous,Critical,80.0,2,Chemical,1,0.8005,0.6169,-0.0598,-0.003854,0.8148,0.0,False,1,1,Crowded,0.8627,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:43:20,2026-05-02 00:05:20,33.4,38.1,160.6,3513.49,0,Dangerous,Critical,80.0,2,Chemical,1,0.8056,0.6169,-0.0603,-0.003889,0.8156,0.0,False,1,1,Crowded,0.8627,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:43:30,2026-05-02 00:05:30,33.4,38.1,161.03,3472.97,0,Dangerous,Critical,80.0,2,Chemical,1,0.809,0.6169,-0.0609,-0.00393,0.8167,0.0,False,1,1,Crowded,0.8824,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:43:56,2026-05-02 00:00:00,33.4,38.1,132.4,0.0,0,Warning,Warning,54.09,1,Crowded,1,0.5849,0.6169,-0.0289,-0.001747,0.7654,0.0007,False,1,1,Crowded,0.7059,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:44:06,2026-05-02 00:00:10,33.4,38.1,161.19,1316.8,0,Dangerous,Critical,80.0,2,Chemical,1,0.8102,0.6169,-0.0642,-0.004154,0.8236,0.0001,False,1,1,Crowded,0.8235,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:44:16,2026-05-02 00:00:20,33.4,38.1,179.9,1490.97,0,Dangerous,Critical,80.0,2,Chemical,1,0.9567,0.6169,-0.0857,-0.005619,0.8635,0.0001,False,1,1,Crowded,0.902,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:44:26,2026-05-02 00:00:30,33.4,38.1,109.94,1448.53,1,Warning,Warning,50.01,1,Crowded,1,0.409,0.6169,-2.086,-0.141765,1.0,0.0,False,1,1,Crowded,0.6239,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:44:36,2026-05-02 00:00:40,33.4,38.1,105.82,680.05,0,Warning,Warning,45.0,0,Normal,0,0.3768,0.6169,0.01,0.000898,0.7343,0.0008,False,0,0,Normal,0.5882,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:44:45,2026-05-02 00:00:50,33.4,38.1,110.1,0.0,0,Warning,Warning,45.0,0,Normal,0,0.4103,0.6169,0.0027,0.000398,0.7437,0.0007,False,0,0,Normal,0.549,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:44:56,2026-05-02 00:01:00,33.4,38.1,115.16,0.0,1,Warning,Warning,50.02,1,Crowded,1,0.4499,0.6169,-2.0481,-0.139183,1.0,0.0001,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:45:06,2026-05-02 00:01:10,33.4,38.1,105.57,0.0,0,Warning,Warning,45.0,0,Normal,0,0.3748,0.6169,0.0093,0.000852,0.7396,0.0006,False,0,0,Normal,0.5882,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:45:16,2026-05-02 00:01:20,33.4,38.1,113.48,178.41,1,Dangerous,Critical,80.0,3,Security,1,0.4367,0.6169,-2.0584,-0.139885,1.0,0.0001,False,1,1,Crowded,0.6239,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:45:26,2026-05-02 00:01:30,33.4,38.1,119.03,0.0,1,Warning,Warning,50.02,1,Crowded,1,0.4802,0.6169,-2.0271,-0.137754,1.0,0.0001,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:45:36,2026-05-02 00:01:40,33.4,38.1,122.91,1327.61,0,Warning,Warning,54.19,1,Crowded,1,0.5106,0.6169,-0.0138,-0.000722,0.7442,0.0,False,1,1,Crowded,0.6275,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:45:46,2026-05-02 00:01:50,33.4,38.1,125.63,2039.28,1,Warning,Warning,50.02,1,Crowded,1,0.5319,0.6169,-2.0047,-0.136232,1.0,0.0002,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:45:56,2026-05-02 00:02:00,33.4,38.1,127.63,959.5,0,Warning,Warning,54.14,1,Crowded,1,0.5475,0.6169,-0.021,-0.001209,0.7521,0.0,False,1,1,Crowded,0.6863,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:46:06,2026-05-02 00:02:10,33.4,38.1,129.15,1814.84,0,Warning,Warning,54.14,1,Crowded,1,0.5594,0.6169,-0.0218,-0.001266,0.7528,0.0,False,1,1,Crowded,0.7059,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:46:16,2026-05-02 00:02:20,33.4,38.1,130.29,2311.49,0,Warning,Warning,54.13,1,Crowded,1,0.5683,0.6169,-0.0226,-0.001321,0.7537,0.0,False,1,1,Crowded,0.7059,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:46:26,2026-05-02 00:02:30,33.4,38.1,131.6,2655.07,0,Warning,Warning,54.13,1,Crowded,1,0.5786,0.6169,-0.0239,-0.001407,0.7555,0.0,False,1,1,Crowded,0.7059,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:46:36,2026-05-02 00:02:40,33.4,38.1,132.28,2937.73,0,Warning,Warning,54.12,1,Crowded,1,0.5839,0.6169,-0.0243,-0.00144,0.7561,0.0001,False,1,1,Crowded,0.7255,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:46:46,2026-05-02 00:02:50,33.4,38.1,132.85,3219.34,0,Warning,Warning,54.12,1,Crowded,1,0.5884,0.6169,-0.0247,-0.001462,0.7565,0.0001,False,1,1,Crowded,0.7451,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:46:56,2026-05-02 00:03:00,33.4,38.1,133.34,3470.6,0,Warning,Warning,54.12,1,Crowded,1,0.5922,0.6169,-0.0249,-0.00148,0.7568,0.0001,False,1,1,Crowded,0.7647,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:47:06,2026-05-02 00:03:10,33.4,38.1,133.78,3627.99,0,Warning,Warning,54.12,1,Crowded,1,0.5957,0.6169,-0.0253,-0.001503,0.7573,0.0001,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:47:16,2026-05-02 00:03:20,33.4,38.1,134.07,3608.68,0,Warning,Warning,54.11,1,Crowded,1,0.5979,0.6169,-0.0257,-0.001532,0.7579,0.0001,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:47:26,2026-05-02 00:03:30,33.4,38.1,134.34,3616.89,0,Warning,Warning,54.11,1,Crowded,1,0.6,0.6169,-0.0261,-0.001557,0.7585,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:47:36,2026-05-02 00:03:40,33.4,38.1,134.61,3316.73,0,Warning,Warning,54.11,1,Crowded,1,0.6022,0.6169,-0.0269,-0.001615,0.76,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:47:46,2026-05-02 00:03:50,33.4,38.1,134.98,2931.79,0,Warning,Warning,54.1,1,Crowded,1,0.6051,0.6169,-0.0281,-0.001692,0.762,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:47:56,2026-05-02 00:04:00,33.4,38.1,135.4,2654.88,0,Warning,Warning,54.09,1,Crowded,1,0.6083,0.6169,-0.0291,-0.001761,0.7637,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:48:06,2026-05-02 00:04:10,33.4,38.1,135.67,2641.0,0,Warning,Warning,54.09,1,Crowded,1,0.6105,0.6169,-0.0295,-0.001787,0.7644,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:48:16,2026-05-02 00:04:20,33.5,38.1,135.98,2599.34,0,Warning,Warning,54.08,1,Crowded,1,0.6129,0.6223,-0.0307,-0.001874,0.7673,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:48:26,2026-05-02 00:04:30,33.5,38.1,136.45,2625.65,0,Warning,Warning,54.08,1,Crowded,1,0.6166,0.6223,-0.0313,-0.001914,0.7682,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:48:36,2026-05-02 00:04:40,33.5,38.1,136.65,2725.81,0,Warning,Warning,54.08,1,Crowded,1,0.6181,0.6223,-0.0314,-0.001922,0.7683,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:48:46,2026-05-02 00:04:50,33.5,38.1,136.84,2716.75,0,Warning,Warning,54.08,1,Crowded,1,0.6196,0.6223,-0.0317,-0.00194,0.7688,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:48:56,2026-05-02 00:05:00,33.5,38.1,137.26,2749.43,0,Warning,Warning,54.07,1,Crowded,1,0.6229,0.6223,-0.0322,-0.001975,0.7696,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:49:06,2026-05-02 00:05:10,33.5,38.1,137.3,2732.11,0,Warning,Warning,54.07,1,Crowded,1,0.6232,0.6223,-0.0323,-0.001981,0.7697,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:49:16,2026-05-02 00:05:20,33.5,38.1,137.34,2385.68,0,Warning,Warning,54.07,1,Crowded,1,0.6235,0.6223,-0.0329,-0.002021,0.7709,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:49:26,2026-05-02 00:05:30,33.5,38.1,137.7,2546.1,0,Warning,Warning,54.07,1,Crowded,1,0.6264,0.6223,-0.0331,-0.002037,0.7712,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:49:36,2026-05-02 00:05:40,33.5,38.1,137.77,2730.45,0,Warning,Warning,54.07,1,Crowded,1,0.6269,0.6223,-0.0329,-0.002024,0.7708,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:49:46,2026-05-02 00:05:50,33.5,38.1,137.86,2859.18,0,Warning,Warning,54.07,1,Crowded,1,0.6276,0.6223,-0.0328,-0.002019,0.7706,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:49:56,2026-05-02 00:06:00,33.5,38.1,138.27,3061.5,0,Warning,Warning,54.07,1,Crowded,1,0.6308,0.6223,-0.0331,-0.002034,0.7708,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:50:06,2026-05-02 00:06:10,33.5,38.1,138.49,3347.24,0,Warning,Warning,54.07,1,Crowded,1,0.6325,0.6223,-0.0329,-0.002023,0.7704,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:50:16,2026-05-02 00:06:20,33.5,38.1,138.4,3598.22,1,Warning,Warning,50.03,1,Crowded,1,0.6318,0.6223,-1.9379,-0.131681,1.0,0.0006,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:50:26,2026-05-02 00:06:30,33.5,38.1,138.38,3758.4,1,Warning,Warning,50.03,1,Crowded,1,0.6317,0.6223,-1.9389,-0.131752,1.0,0.0005,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:50:36,2026-05-02 00:06:40,33.5,38.1,138.38,3740.91,0,Warning,Warning,54.07,1,Crowded,1,0.6317,0.6223,-0.0321,-0.001968,0.769,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:50:46,2026-05-02 00:06:50,33.5,38.1,138.56,3518.94,1,Warning,Warning,50.03,1,Crowded,1,0.6331,0.6223,-1.9365,-0.13159,1.0,0.0003,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:50:56,2026-05-02 00:07:00,33.5,38.1,138.68,3401.36,1,Warning,Warning,50.03,1,Crowded,1,0.634,0.6223,-1.9352,-0.131498,1.0,0.0002,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:51:06,2026-05-02 00:07:10,33.5,38.1,138.73,3194.43,0,Warning,Warning,54.07,1,Crowded,1,0.6344,0.6223,-0.0335,-0.002061,0.7714,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:51:16,2026-05-02 00:07:20,33.5,38.1,138.93,3261.61,1,Warning,Warning,50.03,1,Crowded,1,0.636,0.6223,-1.933,-0.131348,1.0,0.0002,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:51:26,2026-05-02 00:07:30,33.5,38.1,139.12,3616.72,1,Warning,Warning,50.03,1,Crowded,1,0.6375,0.6223,-1.934,-0.131419,1.0,0.0001,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:51:36,2026-05-02 00:07:40,33.4,38.1,139.71,3921.7,0,Warning,Warning,54.07,1,Crowded,1,0.6421,0.6169,-0.0328,-0.002017,0.7692,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:51:46,2026-05-02 00:07:50,33.4,38.1,140.1,3755.1,0,Warning,Warning,54.06,1,Crowded,1,0.6451,0.6169,-0.0336,-0.002072,0.7705,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:51:56,2026-05-02 00:08:00,33.4,38.1,139.85,3599.36,0,Warning,Warning,54.06,1,Crowded,1,0.6432,0.6169,-0.0335,-0.002066,0.7705,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:52:06,2026-05-02 00:08:10,33.4,38.1,139.76,3527.79,1,Warning,Warning,50.03,1,Crowded,1,0.6425,0.6169,-1.9365,-0.131585,1.0,0.0001,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:52:16,2026-05-02 00:08:20,33.4,38.1,139.73,3481.26,1,Warning,Warning,50.03,1,Crowded,1,0.6422,0.6169,-1.9364,-0.131577,1.0,0.0001,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:52:26,2026-05-02 00:08:30,33.4,38.1,139.69,3448.06,0,Warning,Warning,54.06,1,Crowded,1,0.6419,0.6169,-0.0336,-0.002069,0.7706,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:52:36,2026-05-02 00:08:40,33.4,38.1,139.76,3159.53,1,Warning,Warning,50.03,1,Crowded,1,0.6425,0.6169,-1.9343,-0.131436,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:52:46,2026-05-02 00:08:50,33.4,38.1,139.9,3547.4,1,Warning,Warning,50.03,1,Crowded,1,0.6436,0.6169,-1.9358,-0.13154,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:52:56,2026-05-02 00:09:00,33.4,38.1,139.97,3357.57,1,Warning,Warning,50.03,1,Crowded,1,0.6441,0.6169,-1.9343,-0.131438,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:53:06,2026-05-02 00:09:10,33.4,38.1,140.17,3216.38,1,Warning,Warning,50.03,1,Crowded,1,0.6457,0.6169,-1.9324,-0.131306,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:53:16,2026-05-02 00:09:20,33.4,38.1,140.3,3121.65,1,Warning,Warning,50.03,1,Crowded,1,0.6467,0.6169,-1.9311,-0.131218,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:53:26,2026-05-02 00:09:30,33.4,38.1,140.45,3460.49,1,Warning,Warning,50.03,1,Crowded,1,0.6479,0.6169,-1.9323,-0.1313,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:53:36,2026-05-02 00:09:40,33.4,38.1,140.58,3467.18,0,Warning,Warning,54.06,1,Crowded,1,0.6489,0.6169,-0.0347,-0.002147,0.7725,0.0,False,1,1,Crowded,0.7843,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:53:46,2026-05-02 00:09:50,33.4,38.1,140.69,3750.34,1,Warning,Warning,50.03,1,Crowded,1,0.6498,0.6169,-1.9327,-0.131326,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:53:56,2026-05-02 00:10:00,33.4,38.1,140.78,3898.81,1,Warning,Warning,50.03,1,Crowded,1,0.6505,0.6169,-1.933,-0.131351,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:54:06,2026-05-02 00:10:10,33.4,38.1,140.84,3944.88,0,Warning,Warning,54.06,1,Crowded,1,0.6509,0.6169,-0.0343,-0.002117,0.7716,0.0,False,1,1,Crowded,0.8039,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:54:16,2026-05-02 00:10:20,33.4,38.1,141.16,3918.47,1,Warning,Warning,50.03,1,Crowded,1,0.6534,0.6169,-1.931,-0.131216,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:54:26,2026-05-02 00:10:30,33.4,38.1,141.19,4058.51,0,Warning,Warning,54.06,1,Crowded,1,0.6537,0.6169,-0.0346,-0.002136,0.772,0.0,False,1,1,Crowded,0.8039,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:54:35,2026-05-02 00:10:40,33.4,38.1,141.21,4102.08,1,Warning,Warning,50.03,1,Crowded,1,0.6538,0.6169,-1.9318,-0.13127,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:54:45,2026-05-02 00:10:50,33.4,38.1,141.45,4115.57,1,Warning,Warning,50.03,1,Crowded,1,0.6557,0.6169,-1.9306,-0.131185,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:54:55,2026-05-02 00:11:00,33.4,38.1,141.33,4106.54,0,Warning,Warning,54.06,1,Crowded,1,0.6548,0.6169,-0.0347,-0.002144,0.7721,0.0,False,1,1,Crowded,0.8039,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:55:06,2026-05-02 00:11:10,33.4,38.1,141.3,4094.74,1,Warning,Warning,50.03,1,Crowded,1,0.6545,0.6169,-1.9313,-0.131233,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:55:16,2026-05-02 00:11:20,33.4,38.1,141.63,4048.51,1,Warning,Warning,50.03,1,Crowded,1,0.6571,0.6169,-1.9292,-0.131092,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:55:25,2026-05-02 00:11:30,33.4,38.1,141.52,3982.86,1,Warning,Warning,50.03,1,Crowded,1,0.6563,0.6169,-1.9294,-0.131107,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:55:36,2026-05-02 00:11:40,33.4,38.1,141.52,3949.1,1,Warning,Warning,50.03,1,Crowded,1,0.6563,0.6169,-1.9292,-0.131094,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:55:45,2026-05-02 00:11:50,33.4,38.1,141.78,3915.28,1,Warning,Warning,50.03,1,Crowded,1,0.6583,0.6169,-1.9276,-0.130983,1.0,0.0,False,1,1,Crowded,0.6364,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:56:14,2026-05-02 00:00:00,33.4,38.1,82.62,0.0,1,Dangerous,Critical,80.0,3,Security,1,0.1952,0.6169,-2.2213,-0.15097,1.0,0.0029,False,1,1,Crowded,0.5688,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:56:19,2026-05-02 00:00:05,33.5,38.1,82.72,0.0,1,Dangerous,Critical,80.0,3,Security,1,0.1959,0.6223,-2.2146,-0.150518,1.0,0.002,False,1,1,Crowded,0.5688,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:56:24,2026-05-02 00:00:10,33.5,38.1,82.81,0.0,0,Warning,Warning,45.0,0,Normal,0,0.1966,0.6223,0.0432,0.003156,0.7193,0.0019,False,0,0,Normal,0.6667,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:56:29,2026-05-02 00:00:15,33.5,38.1,82.89,0.0,1,Dangerous,Critical,80.0,3,Security,1,0.1973,0.6223,-2.2137,-0.150458,1.0,0.0014,False,1,1,Crowded,0.5688,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:56:34,2026-05-02 00:00:20,33.5,38.1,82.96,0.0,1,Dangerous,Critical,80.0,3,Security,1,0.1978,0.6223,-2.2134,-0.150433,1.0,0.001,False,1,1,Crowded,0.5688,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:56:39,2026-05-02 00:00:25,33.5,38.1,83.0,4.16,0,Warning,Warning,45.0,0,Normal,0,0.1981,0.6223,0.0429,0.003137,0.7194,0.0014,False,0,0,Normal,0.6667,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:56:44,2026-05-02 00:00:30,33.5,38.1,83.06,0.0,1,Dangerous,Critical,80.0,3,Security,1,0.1986,0.6223,-2.2129,-0.150397,1.0,0.0007,False,1,1,Crowded,0.5688,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:56:49,2026-05-02 00:00:35,33.5,38.1,83.41,0.0,1,Dangerous,Critical,80.0,3,Security,1,0.2013,0.6223,-2.211,-0.150273,1.0,0.0005,False,1,1,Crowded,0.5688,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:56:54,2026-05-02 00:00:40,33.5,38.1,84.88,0.0,0,Warning,Warning,45.0,0,Normal,0,0.2129,0.6223,0.0399,0.002936,0.7211,0.0009,False,0,0,Normal,0.6667,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:56:59,2026-05-02 00:00:45,33.5,38.1,85.54,0.0,1,Dangerous,Critical,80.0,3,Security,1,0.218,0.6223,-2.1999,-0.149514,1.0,0.0003,False,1,1,Crowded,0.5688,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:57:04,2026-05-02 00:00:50,33.5,38.1,85.69,0.0,1,Dangerous,Critical,80.0,3,Security,1,0.2192,0.6223,-2.1991,-0.149461,1.0,0.0002,False,1,1,Crowded,0.5688,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:57:09,2026-05-02 00:00:55,33.5,38.1,85.78,259.51,0,Warning,Warning,45.0,0,Normal,0,0.2199,0.6223,0.039,0.002869,0.7198,0.0006,False,0,0,Normal,0.6471,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:57:14,2026-05-02 00:01:00,33.5,38.1,85.84,412.38,1,Dangerous,Critical,80.0,3,Security,1,0.2204,0.6223,-2.2011,-0.149597,1.0,0.0001,False,1,1,Crowded,0.5872,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:57:19,2026-05-02 00:01:05,33.5,38.1,85.86,634.77,1,Dangerous,Critical,80.0,3,Security,1,0.2205,0.6223,-2.2025,-0.149691,1.0,0.0001,False,1,1,Crowded,0.5872,1.0,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:57:24,2026-05-02 00:01:10,33.5,38.1,85.91,4284.79,0,Warning,Warning,45.0,0,Normal,0,0.2209,0.6223,0.046,0.003348,0.687,0.0003,False,0,0,Normal,0.5294,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:57:29,2026-05-02 00:01:15,33.5,38.1,86.11,7008.4,1,Warning,Warning,50.0,1,Crowded,1,0.2225,0.6223,-2.2367,-0.152018,1.0,0.0011,False,1,1,Crowded,0.6239,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:57:34,2026-05-02 00:01:20,33.5,38.1,86.29,9900.29,1,Warning,Warning,50.0,1,Crowded,1,0.2239,0.6223,-2.2473,-0.152739,1.0,0.0018,False,1,1,Crowded,0.6239,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 16:57:39,2026-05-02 00:01:25,33.5,38.1,86.51,12049.8,0,Warning,Warning,54.66,1,Crowded,1,0.2256,0.6223,0.0626,0.004476,0.6314,0.0055,False,1,1,Crowded,0.6667,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
