Timestamp,Temp_C,Humidity_pct,Gas_AQI,Light_Lux,Motion_Detected,True_Scenario
2026-05-04 02:39:00,24.17,64.34,64.01,0.0,0,1
2026-05-04 02:40:00,24.3,60.89,64.11,0.0,0,1
2026-05-04 02:41:00,23.95,64.33,63.82,205.1,0,1
2026-05-04 02:42:00,24.33,62.55,63.84,71.1,0,1
2026-05-04 02:43:00,24.39,62.94,63.1,174.2,0,1
2026-05-04 02:44:00,24.85,61.14,63.34,370.3,0,1
2026-05-04 02:45:00,24.12,62.69,63.48,28.5,0,4
2026-05-04 02:46:00,24.59,65.0,63.4,180.2,0,1
2026-05-04 02:47:00,24.43,62.6,63.5,0.0,0,1
2026-05-04 02:48:00,24.91,62.32,63.93,150.6,0,1
2026-05-04 02:49:00,24.39,61.95,63.32,0.0,0,1
2026-05-04 02:50:00,24.33,65.0,63.38,0.0,0,4
2026-05-04 02:51:00,24.56,63.38,62.85,64.4,0,4
2026-05-04 02:52:00,24.47,62.92,62.92,83.3,0,4
2026-05-04 02:53:00,24.58,63.9,62.84,0.0,0,1
2026-05-04 02:54:00,24.48,63.35,62.87,0.0,0,1
2026-05-04 02:55:00,23.97,63.43,63.27,73.4,0,1
2026-05-04 02:56:00,24.47,62.79,63.65,0.0,0,1
2026-05-04 02:57:00,24.46,61.1,64.14,0.0,0,1
2026-05-04 02:58:00,24.15,62.95,63.99,0.0,0,1
2026-05-04 02:59:00,24.41,62.42,64.31,0.0,0,1
2026-05-04 03:00:00,23.88,64.16,64.54,21.2,0,1
2026-05-04 03:01:00,24.4,62.79,64.39,63.5,0,1
2026-05-04 03:02:00,24.51,63.71,64.45,55.9,0,1
2026-05-04 03:03:00,24.57,62.92,64.41,0.0,0,1
2026-05-04 03:04:00,24.51,61.88,65.02,0.0,0,1
2026-05-04 03:05:00,24.11,65.0,65.37,111.3,0,1
2026-05-04 03:06:00,23.97,63.18,65.23,0.0,0,1
2026-05-04 03:07:00,24.57,63.47,65.05,0.0,0,1
2026-05-04 03:08:00,24.43,61.42,65.47,0.0,0,1
2026-05-04 03:09:00,24.45,63.89,66.04,0.0,0,4
2026-05-04 03:10:00,24.75,60.59,66.16,41.4,0,1
2026-05-04 03:11:00,23.93,65.0,66.43,0.0,1,1
2026-05-04 03:12:00,24.78,63.33,66.98,0.0,0,4
2026-05-04 03:13:00,24.19,63.08,66.87,0.0,0,1
2026-05-04 03:14:00,24.53,63.54,66.88,94.6,0,1
2026-05-04 03:15:00,24.32,61.63,67.07,0.0,0,1
2026-05-04 03:16:00,24.24,63.02,66.86,0.0,0,1
2026-05-04 03:17:00,23.95,64.57,67.56,86.1,0,1
2026-05-04 03:18:00,24.16,64.07,67.34,22.5,0,1
2026-05-04 03:19:00,24.44,62.97,67.33,0.0,0,1
2026-05-04 03:20:00,24.41,63.4,68.13,41.6,0,1
2026-05-04 03:21:00,24.56,64.11,67.28,124.4,0,1
2026-05-04 03:22:00,24.15,64.26,67.34,0.0,0,4
2026-05-04 03:23:00,24.51,60.64,67.02,0.0,0,1
2026-05-04 03:24:00,24.34,63.12,67.0,137.7,0,1
2026-05-04 03:25:00,24.48,62.96,66.45,48.0,0,1
2026-05-04 03:26:00,24.45,61.48,66.27,0.0,0,1
2026-05-04 03:27:00,24.2,62.06,66.26,0.0,0,1
2026-05-04 03:28:00,24.38,64.87,66.35,0.0,0,4
2026-05-04 03:29:00,24.43,62.13,66.72,0.0,0,4
2026-05-04 03:30:00,24.51,62.38,65.69,0.0,0,4
2026-05-04 03:31:00,24.69,61.68,65.63,0.0,0,1
2026-05-04 03:32:00,24.15,63.88,65.55,0.0,0,1
2026-05-04 03:33:00,24.02,63.91,65.51,0.0,0,1
2026-05-04 03:34:00,24.63,65.0,65.52,88.8,0,1
2026-05-04 03:35:00,23.99,62.97,65.16,30.7,0,1
2026-05-04 03:36:00,24.57,63.43,64.49,0.0,0,4
2026-05-04 03:37:00,24.08,61.22,64.59,0.0,0,1
2026-05-04 03:38:00,24.15,61.69,64.17,0.0,0,1
2026-05-04 03:39:00,24.29,64.8,64.36,5.1,0,1
2026-05-04 03:40:00,23.94,65.0,63.97,104.8,0,4
2026-05-04 03:41:00,24.06,64.05,64.29,0.0,0,1
2026-05-04 03:42:00,23.88,65.0,64.28,209.8,0,1
2026-05-04 03:43:00,24.47,61.66,64.3,104.9,0,4
2026-05-04 03:44:00,24.29,65.0,64.2,0.0,0,1
2026-05-04 03:45:00,24.3,61.94,64.04,45.0,1,1
2026-05-04 03:46:00,24.28,63.6,63.96,140.9,0,1
2026-05-04 03:47:00,24.29,65.0,64.48,62.7,0,1
2026-05-04 03:48:00,24.17,62.3,63.83,0.0,0,1
2026-05-04 03:49:00,24.53,64.47,63.57,0.0,0,4
2026-05-04 03:50:00,23.85,64.97,64.05,21.4,0,1
2026-05-04 03:51:00,23.93,63.06,64.42,92.4,0,4
2026-05-04 03:52:00,24.63,65.0,65.01,0.0,0,1
2026-05-04 03:53:00,24.35,62.01,64.99,0.0,0,4
2026-05-04 03:54:00,23.78,63.86,64.42,196.6,0,1
2026-05-04 03:55:00,24.37,63.86,63.95,4.0,0,1
2026-05-04 03:56:00,23.89,63.64,63.84,183.3,0,4
2026-05-04 03:57:00,24.61,65.0,64.19,358.3,0,4
2026-05-04 03:58:00,24.51,61.37,64.09,0.0,0,1
2026-05-04 03:59:00,24.81,64.41,63.97,0.0,0,1
2026-05-04 04:00:00,24.21,60.6,64.16,0.0,0,4
2026-05-04 04:01:00,23.98,60.16,64.18,131.9,0,1
2026-05-04 04:02:00,24.15,63.46,64.01,148.7,0,1
2026-05-04 04:03:00,24.15,64.27,63.59,272.6,0,1
2026-05-04 04:04:00,24.38,64.86,64.02,0.0,0,1
2026-05-04 04:05:00,23.82,65.0,64.49,58.6,0,1
2026-05-04 04:06:00,24.28,63.45,64.04,0.0,0,1
2026-05-04 04:07:00,24.03,64.16,63.89,0.0,0,1
2026-05-04 04:08:00,24.15,63.68,64.19,0.0,0,1
2026-05-04 04:09:00,24.62,64.56,63.72,0.0,0,1
2026-05-04 04:10:00,24.53,61.38,63.89,77.2,0,1
2026-05-04 04:11:00,24.46,62.16,63.77,0.0,1,1
2026-05-04 04:12:00,24.44,64.02,63.27,0.0,0,1
2026-05-04 04:13:00,24.21,64.57,64.06,32.1,0,1
2026-05-04 04:14:00,24.27,64.84,63.93,44.7,0,1
2026-05-04 04:15:00,23.88,63.68,64.17,0.0,0,1
2026-05-04 04:16:00,23.97,63.05,63.7,224.1,0,1
2026-05-04 04:17:00,24.31,64.02,64.39,188.3,0,1
2026-05-04 04:18:00,23.99,62.29,65.25,0.0,0,4
2026-05-04 04:19:00,24.45,64.97,64.59,193.1,1,1
2026-05-04 04:20:00,24.26,62.63,64.53,211.5,0,4
2026-05-04 04:21:00,24.2,62.99,65.11,0.0,0,1
2026-05-04 04:22:00,24.12,64.33,64.91,5.4,0,1
2026-05-04 04:23:00,24.39,62.19,65.09,0.0,0,1
2026-05-04 04:24:00,24.44,61.6,64.37,0.0,0,4
2026-05-04 04:25:00,24.05,64.91,64.04,0.0,0,1
2026-05-04 04:26:00,24.14,62.15,64.18,158.3,0,1
2026-05-04 04:27:00,24.23,63.6,63.94,52.5,0,1
2026-05-04 04:28:00,24.35,63.13,63.81,0.0,0,1
2026-05-04 04:29:00,24.35,60.83,63.17,0.0,0,4
2026-05-04 04:30:00,24.25,62.0,63.48,0.0,0,1
2026-05-04 04:31:00,24.45,63.4,62.93,0.0,0,1
2026-05-04 04:32:00,24.24,64.75,63.63,109.6,0,1
2026-05-04 04:33:00,23.92,62.79,63.35,0.0,0,1
2026-05-04 04:34:00,24.61,61.69,63.72,108.2,0,1
2026-05-04 04:35:00,24.52,63.63,64.05,23.6,0,1
2026-05-04 04:36:00,23.93,64.66,63.64,17.1,0,1
2026-05-04 04:37:00,24.32,64.28,63.41,123.1,0,1
2026-05-04 04:38:00,24.6,63.03,63.24,101.2,0,1
2026-05-04 04:39:00,24.2,62.68,63.1,0.0,0,4
2026-05-04 04:40:00,24.47,63.88,62.57,0.0,0,1
2026-05-04 04:41:00,24.55,62.72,62.84,0.0,0,1
2026-05-04 04:42:00,24.34,63.92,62.57,42.7,0,4
2026-05-04 04:43:00,24.81,61.84,62.56,163.7,0,1
2026-05-04 04:44:00,24.44,62.73,63.03,7.8,0,1
2026-05-04 04:45:00,24.3,63.82,63.31,204.4,0,1
2026-05-04 04:46:00,24.24,60.8,63.07,0.0,0,4
2026-05-04 04:47:00,24.27,64.83,63.55,0.0,0,1
2026-05-04 04:48:00,24.14,63.34,63.86,0.0,0,1
2026-05-04 04:49:00,24.0,60.21,63.57,0.0,0,1
2026-05-04 04:50:00,24.06,63.72,63.37,139.1,0,1
2026-05-04 04:51:00,24.25,62.73,63.83,0.0,0,4
2026-05-04 04:52:00,24.49,61.67,64.19,0.0,0,1
2026-05-04 04:53:00,24.37,65.0,63.55,156.3,0,1
2026-05-04 04:54:00,24.33,64.15,63.14,2.4,0,1
2026-05-04 04:55:00,24.82,62.27,63.47,168.6,0,1
2026-05-04 04:56:00,24.71,62.68,62.99,303.6,0,1
2026-05-04 04:57:00,24.06,63.84,63.37,49.5,0,1
2026-05-04 04:58:00,24.46,61.0,64.23,180.1,0,1
2026-05-04 04:59:00,23.99,65.0,64.4,330.1,0,1
2026-05-04 05:00:00,24.35,63.16,64.01,88.1,0,4
2026-05-04 05:01:00,23.94,65.0,64.1,56.7,0,1
2026-05-04 05:02:00,24.13,62.4,64.57,152.2,0,1
2026-05-04 05:03:00,24.44,63.69,64.62,186.0,0,1
2026-05-04 05:04:00,24.17,61.94,64.83,17.9,0,4
2026-05-04 05:05:00,24.02,60.12,64.49,0.0,0,1
2026-05-04 05:06:00,24.11,64.53,64.19,228.7,0,4
2026-05-04 05:07:00,24.05,63.77,64.59,0.0,0,1
2026-05-04 05:08:00,24.39,62.42,64.29,165.8,0,4
2026-05-04 05:09:00,24.58,58.73,63.19,54.1,0,1
2026-05-04 05:10:00,24.23,62.71,63.08,241.8,0,1
2026-05-04 05:11:00,24.54,63.17,63.25,0.0,0,1
2026-05-04 05:12:00,24.14,62.11,63.73,0.0,0,1
2026-05-04 05:13:00,24.25,63.4,64.46,102.5,0,1
2026-05-04 05:14:00,24.72,61.82,64.51,0.0,1,1
2026-05-04 05:15:00,24.23,61.83,64.8,14.0,0,1
2026-05-04 05:16:00,24.54,62.67,64.86,185.8,0,1
2026-05-04 05:17:00,24.1,60.86,65.01,0.0,0,4
2026-05-04 05:18:00,24.27,63.82,64.93,48.3,0,4
2026-05-04 05:19:00,24.06,63.63,65.1,145.4,0,1
2026-05-04 05:20:00,24.29,63.92,64.79,0.0,0,1
2026-05-04 05:21:00,24.33,64.49,65.64,0.0,1,1
2026-05-04 05:22:00,24.46,62.65,64.6,0.0,0,1
2026-05-04 05:23:00,24.13,60.2,64.86,0.0,0,1
2026-05-04 05:24:00,24.23,62.97,65.0,8.3,0,1
2026-05-04 05:25:00,24.57,61.43,65.16,0.0,0,4
2026-05-04 05:26:00,23.97,65.0,64.65,0.0,0,1
2026-05-04 05:27:00,23.65,63.64,63.93,55.9,0,1
2026-05-04 05:28:00,24.11,64.46,64.21,189.5,0,4
2026-05-04 05:29:00,24.42,64.76,65.12,39.3,1,2
2026-05-04 05:30:00,24.29,62.3,65.7,161.2,1,2
2026-05-04 05:31:00,24.03,63.65,66.48,189.5,1,2
2026-05-04 05:32:00,24.28,63.25,66.81,0.0,1,2
2026-05-04 05:33:00,24.17,65.0,67.52,33.0,1,2
2026-05-04 05:34:00,23.87,65.0,68.36,0.0,1,2
2026-05-04 05:35:00,24.18,62.07,68.81,0.0,0,2
2026-05-04 05:36:00,24.45,62.24,69.64,42.7,0,2
2026-05-04 05:37:00,24.2,62.77,69.44,0.0,1,2
2026-05-04 05:38:00,23.89,62.79,69.74,58.1,0,2
2026-05-04 05:39:00,24.7,62.25,70.5,0.0,1,2
2026-05-04 05:40:00,24.01,62.94,71.66,20.5,1,3
2026-05-04 05:41:00,24.35,63.15,72.02,0.0,1,3
2026-05-04 05:42:00,24.47,62.8,71.87,80.9,0,3
2026-05-04 05:43:00,24.36,64.47,73.01,0.0,0,3
2026-05-04 05:44:00,24.2,62.41,73.25,0.0,0,3
2026-05-04 05:45:00,23.8,61.87,73.84,135.2,0,3
2026-05-04 05:46:00,24.55,62.24,74.14,0.0,0,3
2026-05-04 05:47:00,23.96,62.92,74.5,13.3,0,3
2026-05-04 05:48:00,24.5,64.67,74.67,0.0,0,3
2026-05-04 05:49:00,24.53,63.88,76.14,60.9,0,3
2026-05-04 05:50:00,23.94,65.0,76.92,125.2,0,3
2026-05-04 05:51:00,23.94,64.84,78.14,100.3,0,3
2026-05-04 05:52:00,24.15,61.03,77.67,0.0,0,4
2026-05-04 05:53:00,24.47,61.91,76.75,145.1,0,3
2026-05-04 05:54:00,24.09,61.67,76.52,0.0,0,3
2026-05-04 05:55:00,24.27,65.0,77.49,0.0,0,3
2026-05-04 05:56:00,24.12,64.45,77.23,8.5,0,4
2026-05-04 05:57:00,24.44,63.47,77.56,149.4,0,3
2026-05-04 05:58:00,24.08,62.81,77.0,0.0,0,3
2026-05-04 05:59:00,24.06,62.97,76.52,130.8,0,3
2026-05-04 06:00:00,23.98,62.6,76.37,17.2,0,3
2026-05-04 06:01:00,23.97,64.42,77.17,5.7,0,3
2026-05-04 06:02:00,24.5,63.03,77.53,245.3,0,3
2026-05-04 06:03:00,24.14,64.23,76.51,85.7,0,3
2026-05-04 06:04:00,23.99,64.11,76.69,534.8,0,3
2026-05-04 06:05:00,23.81,64.86,76.07,302.4,0,1
2026-05-04 06:06:00,24.16,64.0,75.67,435.6,0,1
2026-05-04 06:07:00,24.02,64.9,75.79,703.4,0,1
2026-05-04 06:08:00,23.97,64.53,76.29,645.8,0,1
2026-05-04 06:09:00,24.03,62.94,76.76,879.3,0,1
2026-05-04 06:10:00,24.25,63.84,76.78,619.3,0,1
2026-05-04 06:11:00,23.93,64.07,76.81,922.4,0,1
2026-05-04 06:12:00,24.14,63.18,77.27,1149.4,0,1
2026-05-04 06:13:00,24.44,62.97,76.46,1362.1,0,1
2026-05-04 06:14:00,24.07,64.7,77.13,1459.3,0,1
2026-05-04 06:15:00,23.94,64.33,76.69,1586.5,0,1
2026-05-04 06:16:00,24.47,64.06,76.68,1774.9,0,1
2026-05-04 06:17:00,24.18,63.39,76.34,1850.3,0,1
2026-05-04 06:18:00,24.16,64.75,75.72,1685.3,0,1
2026-05-04 06:19:00,24.33,64.06,75.81,2268.0,0,1
2026-05-04 06:20:00,24.18,62.38,75.81,2150.2,0,1
2026-05-04 06:21:00,24.22,62.87,75.65,2447.1,0,1
2026-05-04 06:22:00,23.81,62.85,75.48,2593.0,0,1
2026-05-04 06:23:00,23.99,62.32,76.03,2741.6,0,1
2026-05-04 06:24:00,24.66,65.0,76.86,2770.7,0,1
2026-05-04 06:25:00,23.93,65.0,77.27,2841.1,0,1
2026-05-04 06:26:00,24.21,64.69,77.25,3126.4,0,1
2026-05-04 06:27:00,24.63,63.26,76.41,3521.4,0,1
2026-05-04 06:28:00,24.36,62.44,76.56,3426.8,0,1
2026-05-04 06:29:00,24.26,61.9,76.73,3675.3,0,1
2026-05-04 06:30:00,23.99,63.37,76.93,4014.1,0,1
2026-05-04 06:31:00,24.03,62.69,76.31,4026.1,0,1
2026-05-04 06:32:00,24.11,64.3,76.55,4271.9,0,1
2026-05-04 06:33:00,24.27,63.4,77.1,4536.8,0,1
2026-05-04 06:34:00,24.5,63.92,76.54,4753.1,0,1
2026-05-04 06:35:00,24.21,63.59,76.71,4787.9,0,1
2026-05-04 06:36:00,24.04,61.51,76.23,5126.9,0,1
2026-05-04 06:37:00,24.16,63.17,76.06,5356.4,0,1
2026-05-04 06:38:00,24.31,63.62,75.53,5356.4,0,1
2026-05-04 06:39:00,24.27,63.55,75.26,5737.6,0,1
2026-05-04 06:40:00,24.12,62.76,75.0,5830.3,0,1
2026-05-04 06:41:00,23.9,63.15,75.07,6137.7,0,1
2026-05-04 06:42:00,24.45,62.17,75.35,6417.9,0,1
2026-05-04 06:43:00,24.12,61.43,75.76,6520.2,0,1
2026-05-04 06:44:00,24.24,63.22,75.36,6863.0,0,1
2026-05-04 06:45:00,24.01,64.52,75.4,7062.2,0,1
2026-05-04 06:46:00,24.01,63.02,74.82,7291.8,0,1
2026-05-04 06:47:00,24.31,61.68,74.66,7448.5,1,1
2026-05-04 06:48:00,23.87,64.98,74.58,7751.2,0,1
2026-05-04 06:49:00,23.89,65.0,74.08,7886.0,0,1
2026-05-04 06:50:00,24.56,62.29,74.22,7862.0,0,1
2026-05-04 06:51:00,24.39,61.93,74.06,8190.9,0,1
2026-05-04 06:52:00,24.28,63.03,74.03,8486.1,0,1
2026-05-04 06:53:00,23.91,64.06,74.46,8728.0,0,1
2026-05-04 06:54:00,24.23,62.73,74.17,9010.0,0,1
2026-05-04 06:55:00,24.16,61.49,74.44,9100.3,0,1
2026-05-04 06:56:00,24.07,64.66,74.96,9669.7,0,1
2026-05-04 06:57:00,24.16,63.67,75.44,9649.3,0,1
2026-05-04 06:58:00,23.82,65.0,75.24,9895.1,0,1
2026-05-04 06:59:00,23.66,64.12,74.71,10051.4,0,1
2026-05-04 07:00:00,24.25,65.0,74.29,10248.6,0,1
2026-05-04 07:01:00,24.22,63.02,73.5,10592.4,0,1
2026-05-04 07:02:00,24.24,62.54,73.71,10850.8,0,1
2026-05-04 07:03:00,24.37,62.48,73.94,11078.2,0,1
2026-05-04 07:04:00,24.31,65.0,73.89,11529.7,0,1
2026-05-04 07:05:00,24.55,62.6,73.2,11559.7,0,2
2026-05-04 07:06:00,24.48,64.83,72.95,11809.5,0,2
2026-05-04 07:07:00,24.2,62.77,73.46,12163.9,0,2
2026-05-04 07:08:00,24.22,61.63,73.64,12293.0,0,2
2026-05-04 07:09:00,24.24,64.1,73.88,12626.8,0,2
2026-05-04 07:10:00,23.8,63.11,75.21,12658.4,0,2
2026-05-04 07:11:00,24.41,63.39,75.23,12910.3,0,2
2026-05-04 07:12:00,24.33,63.38,74.18,13329.5,0,2
2026-05-04 07:13:00,23.77,64.15,73.6,13540.3,0,2
2026-05-04 07:14:00,24.57,64.78,73.63,13725.2,0,2
2026-05-04 07:15:00,24.08,63.8,73.54,14092.2,0,2
2026-05-04 07:16:00,24.15,63.53,73.37,14359.1,0,2
2026-05-04 07:17:00,24.15,62.97,73.21,14506.2,0,2
2026-05-04 07:18:00,24.14,64.05,72.79,14787.6,0,2
2026-05-04 07:19:00,24.78,63.04,72.86,15135.3,0,2
2026-05-04 07:20:00,24.12,62.95,73.38,15247.2,0,2
2026-05-04 07:21:00,24.1,64.59,74.03,15558.6,0,2
2026-05-04 07:22:00,24.19,63.09,74.66,15957.5,0,2
2026-05-04 07:23:00,23.97,64.34,74.13,16153.8,0,2
2026-05-04 07:24:00,24.26,61.65,74.02,16363.5,0,2
2026-05-04 07:25:00,23.98,64.73,73.78,16577.5,0,2
2026-05-04 07:26:00,24.31,62.31,73.93,16830.2,0,2
2026-05-04 07:27:00,23.92,64.52,73.79,17202.8,0,2
2026-05-04 07:28:00,24.04,65.0,73.59,17729.4,0,2
2026-05-04 07:29:00,23.93,64.19,74.12,17822.6,0,2
2026-05-04 07:30:00,24.05,64.91,74.05,17864.1,0,2
2026-05-04 07:31:00,23.73,62.68,74.0,18379.0,0,2
2026-05-04 07:32:00,23.57,64.1,74.07,18474.0,0,2
2026-05-04 07:33:00,24.1,62.68,74.25,18836.1,0,2
2026-05-04 07:34:00,23.8,63.09,74.44,19038.4,0,2
2026-05-04 07:35:00,24.62,60.84,74.99,19625.0,0,2
2026-05-04 07:36:00,24.09,63.57,74.32,19520.0,0,2
2026-05-04 07:37:00,24.36,64.22,74.34,19968.3,0,2
2026-05-04 07:38:00,24.26,64.75,74.19,20123.7,0,2
2026-05-04 07:39:00,23.92,62.44,73.95,20570.6,0,2
2026-05-04 07:40:00,24.09,62.9,74.16,20793.8,1,2
2026-05-04 07:41:00,24.38,62.18,74.61,21186.3,0,2
2026-05-04 07:42:00,24.37,62.12,74.24,21399.9,0,2
2026-05-04 07:43:00,24.42,62.66,74.85,21509.0,0,2
2026-05-04 07:44:00,24.04,63.57,74.11,22221.3,0,2
2026-05-04 07:45:00,24.35,62.76,74.26,22217.7,0,2
2026-05-04 07:46:00,24.06,61.84,73.76,22365.3,0,2
2026-05-04 07:47:00,24.47,64.1,73.38,22736.9,0,2
2026-05-04 07:48:00,24.47,63.16,73.3,23069.3,0,2
2026-05-04 07:49:00,23.89,64.23,73.03,23346.7,0,2
2026-05-04 07:50:00,24.31,63.71,71.7,23617.5,0,2
2026-05-04 07:51:00,23.97,64.38,71.89,23957.0,0,2
2026-05-04 07:52:00,24.46,63.14,72.14,24228.6,0,2
2026-05-04 07:53:00,23.98,62.63,71.99,24306.7,0,2
2026-05-04 07:54:00,24.35,64.93,71.81,24945.8,0,2
2026-05-04 07:55:00,24.46,63.72,71.57,25214.0,0,2
2026-05-04 07:56:00,24.3,62.1,70.75,25359.1,0,2
2026-05-04 07:57:00,24.51,61.82,69.91,25553.4,0,2
2026-05-04 07:58:00,24.38,65.0,70.2,25841.6,0,2
2026-05-04 07:59:00,24.71,62.41,70.61,26082.6,0,2
2026-05-04 08:00:00,24.05,62.71,70.8,26385.0,0,2
2026-05-04 08:01:00,24.25,62.62,70.9,26433.3,0,2
2026-05-04 08:02:00,23.88,64.32,71.17,27167.0,0,2
2026-05-04 08:03:00,24.29,62.62,71.41,27412.7,0,2
2026-05-04 08:04:00,24.09,63.64,71.0,27358.5,0,2
2026-05-04 08:05:00,24.05,65.0,71.02,27955.2,0,2
2026-05-04 08:06:00,24.02,61.68,70.83,28136.5,1,2
2026-05-04 08:07:00,24.31,62.68,70.64,28402.8,1,2
2026-05-04 08:08:00,24.51,62.97,71.07,28775.4,0,2
2026-05-04 08:09:00,24.58,60.67,71.68,28797.0,0,2
2026-05-04 08:10:00,24.73,63.21,70.58,29294.9,0,2
2026-05-04 08:11:00,24.73,63.66,70.41,29596.2,0,2
2026-05-04 08:12:00,24.23,61.62,70.22,29886.9,0,2
2026-05-04 08:13:00,24.34,63.03,70.66,30003.9,0,2
2026-05-04 08:14:00,24.59,62.99,69.97,30512.7,0,2
2026-05-04 08:15:00,24.61,63.43,68.63,30877.5,0,2
2026-05-04 08:16:00,24.93,65.0,68.94,31090.6,0,2
2026-05-04 08:17:00,24.53,61.97,69.32,31305.8,0,2
2026-05-04 08:18:00,24.81,63.11,68.51,31947.7,0,2
2026-05-04 08:19:00,24.6,62.6,68.42,31806.0,0,2
2026-05-04 08:20:00,24.75,62.19,69.05,32301.8,0,2
2026-05-04 08:21:00,24.78,62.53,68.54,32530.3,0,2
2026-05-04 08:22:00,24.69,63.12,68.55,33034.9,0,2
2026-05-04 08:23:00,24.48,62.94,68.73,33132.2,0,2
2026-05-04 08:24:00,24.81,62.79,68.08,33450.4,0,2
2026-05-04 08:25:00,24.93,62.21,67.81,33731.5,0,2
2026-05-04 08:26:00,24.81,61.34,67.05,33836.4,0,2
2026-05-04 08:27:00,24.12,64.42,66.97,34151.8,0,2
2026-05-04 08:28:00,24.79,63.73,66.62,34515.7,0,2
2026-05-04 08:29:00,25.03,63.34,66.7,34956.5,0,2
2026-05-04 08:30:00,24.64,63.52,66.97,35162.3,0,2
2026-05-04 08:31:00,25.17,61.03,67.55,35402.3,0,2
2026-05-04 08:32:00,24.78,61.37,68.54,35884.6,0,2
2026-05-04 08:33:00,24.88,63.47,68.59,35774.8,0,2
2026-05-04 08:34:00,25.03,60.71,68.42,36149.9,0,2
2026-05-04 08:35:00,24.78,61.69,68.22,36298.5,0,2
2026-05-04 08:36:00,25.26,64.41,67.77,37035.7,0,2
2026-05-04 08:37:00,25.38,62.28,67.94,37171.7,0,2
2026-05-04 08:38:00,24.81,62.65,67.7,37591.8,0,2
2026-05-04 08:39:00,25.07,59.88,67.9,37755.2,0,2
2026-05-04 08:40:00,25.62,60.53,67.47,38183.4,0,2
2026-05-04 08:41:00,25.45,62.57,67.25,38337.7,0,2
2026-05-04 08:42:00,24.8,60.7,67.42,38694.2,1,2
2026-05-04 08:43:00,25.52,61.95,67.34,38968.6,0,2
2026-05-04 08:44:00,24.41,61.37,66.49,39269.4,0,2
2026-05-04 08:45:00,25.45,60.83,66.48,39722.8,0,2
2026-05-04 08:46:00,25.11,60.16,66.13,39617.2,0,2
2026-05-04 08:47:00,25.47,61.66,66.64,40095.4,0,2
2026-05-04 08:48:00,25.45,59.53,67.05,40418.5,0,2
2026-05-04 08:49:00,25.45,61.47,66.04,40691.6,0,2
2026-05-04 08:50:00,25.6,62.13,66.39,40928.8,1,2
2026-05-04 08:51:00,25.36,61.94,66.55,41203.0,0,2
2026-05-04 08:52:00,25.36,62.25,65.9,41741.2,0,2
2026-05-04 08:53:00,25.78,61.38,66.28,41839.2,0,2
2026-05-04 08:54:00,25.58,61.28,65.72,42430.2,0,2
2026-05-04 08:55:00,25.47,61.46,66.22,42490.6,0,2
2026-05-04 08:56:00,25.6,61.7,65.94,42681.9,0,2
2026-05-04 08:57:00,25.62,60.03,65.28,43072.0,0,2
2026-05-04 08:58:00,25.63,60.84,66.21,43307.6,0,2
2026-05-04 08:59:00,25.86,63.43,65.54,43744.1,0,2
2026-05-04 09:00:00,25.57,61.98,65.19,43780.5,0,2
2026-05-04 09:01:00,26.2,62.01,64.94,44062.2,0,2
2026-05-04 09:02:00,25.92,61.33,64.76,44655.7,0,2
2026-05-04 09:03:00,25.44,60.71,65.08,45043.8,0,2
2026-05-04 09:04:00,26.0,60.43,65.12,45332.4,0,2
2026-05-04 09:05:00,25.74,59.08,65.56,45710.2,0,2
2026-05-04 09:06:00,26.0,62.45,65.72,46045.0,0,2
2026-05-04 09:07:00,26.01,61.86,65.0,46149.6,0,2
2026-05-04 09:08:00,26.25,59.44,65.25,46703.7,0,2
2026-05-04 09:09:00,26.29,61.32,65.36,47175.4,0,2
2026-05-04 09:10:00,26.21,61.31,65.1,47335.0,0,2
2026-05-04 09:11:00,26.67,59.95,66.01,47414.8,1,2
2026-05-04 09:12:00,26.05,61.3,66.27,47839.2,0,2
2026-05-04 09:13:00,26.62,60.62,66.67,48253.7,0,2
2026-05-04 09:14:00,26.66,60.34,67.07,48684.3,0,2
2026-05-04 09:15:00,26.44,60.37,66.87,48530.2,0,2
2026-05-04 09:16:00,26.51,60.19,67.13,49079.5,0,2
2026-05-04 09:17:00,26.67,59.18,67.25,49202.3,0,2
2026-05-04 09:18:00,26.39,61.34,66.99,49639.1,0,2
2026-05-04 09:19:00,26.39,62.64,66.44,49921.6,0,2
2026-05-04 09:20:00,26.44,58.84,66.44,50099.9,0,2
2026-05-04 09:21:00,26.67,59.91,66.68,50499.5,0,2
2026-05-04 09:22:00,26.52,59.29,66.68,50819.3,0,2
2026-05-04 09:23:00,26.5,60.77,66.58,50927.0,0,2
2026-05-04 09:24:00,26.46,60.67,66.58,51056.2,0,2
2026-05-04 09:25:00,26.51,60.24,66.45,51659.1,0,2
2026-05-04 09:26:00,26.64,59.19,67.1,51877.3,0,2
2026-05-04 09:27:00,26.69,59.27,67.2,52126.6,0,2
2026-05-04 09:28:00,26.91,58.61,66.97,52251.1,0,2
2026-05-04 09:29:00,26.74,57.7,66.17,52712.9,0,2
2026-05-04 09:30:00,27.1,60.74,66.08,53116.0,0,2
2026-05-04 09:31:00,27.51,59.49,65.82,53122.6,0,2
2026-05-04 09:32:00,27.37,60.43,65.56,53436.8,0,2
2026-05-04 09:33:00,26.84,59.21,65.96,53561.1,1,2
2026-05-04 09:34:00,27.07,59.89,65.99,53855.6,0,2
